titulo,localizacion,moneda,precio,superficie_total,superficie_cubierta,dormitorios,ambientes,expensas,pisos,disposicion,piso,departamentos_x_piso,cocheras,tipo_departamento,antiguedad,con_pileta
Alte G Brown 500,Alte G Brown 500 - Moron Sur,'],,,110m²,,,,,,,,,,,
Leon P Altolaguirre 2500,Leon P Altolaguirre 2500 - Villa Urquiza,$,2000,,,,,,,,,,,,,
Parana 700,Parana 700 - Microcentro,$,18000,,,,,,,,,,,,20años,
J Lanteri 1300,J Lanteri 1300 - Puerto Madero,USD,1700,10m²,83m²,1,,,,,,,1,Departamento,,Si
Aime Paine y Martha Salotti,Aime Paine y Martha Salotti - Centro,USD,4500,,165m²,2,,Incluidas,,,,,1,Departamento,,Si
Av Cabildo 0,"Av Cabildo 0, 3° piso - Palermo",USD,7125,,,,,,,,,,,,14años,
Balcarce 1200,Balcarce 1200 - Centro,$,11000,,,,,,,,,,,,,
Quesada 2400,Quesada 2400 - Nuñez,$,13500,,27m²,,,,,,,,,,42años,
Balboa 200,Balboa 200 - Chacarita,$,290000,,1200m²,,,,,,,,,,20años,
Perdriel 400,Perdriel 400 - Barracas,$,95000,,1200m²,,,,,,,,,,5años,
,- La Plata,$,100000,,,,,,,,,,,,,
Lima 100,Lima 100 - Congreso,$,38000,,,,,,,,,,,,45años,
Valentin Gomez 2700,Valentin Gomez 2700 - Once,$,80000,,240m²,,,,,,,,,,,
BALCARCE 600,BALCARCE 600 - San Telmo,USD,15000,,,,,,,,,,,,,
PUEYRREDON DOCTOR HONORIO 2200,PUEYRREDON DOCTOR HONORIO 2200 - Villa Rosa,$,850000,,9700m²,,,,,,,,,,1años,
DE LOS CONSTITUYENTES 2600,DE LOS CONSTITUYENTES 2600 - General Pacheco,$,240000,,2240m²,,,,,,,,,,7años,
CORDOBA 3700,CORDOBA 3700 - Palermo,$,75000,,,,,$12.000,,,,,,,20años,
SAN LUIS 3000,SAN LUIS 3000 - Capital Federal,USD,19500,,3000m²,,,,,,,,,,28años,
MAIPU 1300,MAIPU 1300 - Retiro,USD,5150,,,,,,,,,,1,,42años,
PERON TTE GRAL JUAN DOMINGO 900,PERON TTE GRAL JUAN DOMINGO 900 - Capital Federal,USD,3650,,,,,$27.000,,,,,3,,,
VEDIA 3600,VEDIA 3600 - Saavedra,USD,23867,,,,,$112.000,,,,,8,,8años,
VEDIA 3800,VEDIA 3800 - Saavedra,USD,17640,,,,,,,,,,3,,38años,
NAHUEL HUAPI 4000,NAHUEL HUAPI 4000 - Coghlan,$,160000,,,,,,,,,,,,,
ALVEAR PRESIDENTE MARCELO TORCUATO DE 600,ALVEAR PRESIDENTE MARCELO TORCUATO DE 600 - Retiro,$,120000,,,,,$19.800,,,,,3,,46años,
MANSO JUANA 100,MANSO JUANA 100 - Puerto Madero,USD,2700,,"128,26m²",2,,$14.000,,,,,2,Departamento,9años,
TUCUMAN PROVINCIA DE 100,TUCUMAN PROVINCIA DE 100 - Microcentro,USD,10300,,,,,,,,,,,,68años,
Alicia M de Justo 1800,Alicia M de Justo 1800 - Barrio Norte,$,11000,,,,,,,,,,,,10años,Si
La Roche 300,La Roche 300 - Moron,$,5600,,26m²,Monoambiente,,,,,,,,Departamento,,
Av Paseo Colón 600,Av Paseo Colón 600 - San Telmo,USD '],26,,,,,,,,,,27,,,
Florida 500,"Florida 500, 2° piso - Centro",$,4500,,24m²,,,$882,,,,,,,50años,
Florida 500,"Florida 500, 5° piso - Microcentro",$,5100,,40m²,,,,,,,,,,,
Ciudad De La Paz 1500,"Ciudad De La Paz 1500, 6° piso - Belgrano",$,9000,"2,17m²",31m²,Monoambiente,,$3.000,Excelente,Contrafrente,,05/04/2018,,Departamento,7.40x3.30,
Alicia Moreau de Justo 700,Alicia Moreau de Justo 700 - Puerto Madero,USD,2200,,,,,$12.200,,,,,1,,,Si
Corrientes 2900,Corrientes 2900 - Once,$,39500,,144m²,,,$7.700,,,,,,,70años,
Gral M De Azcuenaga 500,Gral M De Azcuenaga 500 - Once,$,75000,,240m²,,,,,,,,,,40años,
Vuelta De Obligado 2500,Vuelta De Obligado 2500 - Belgrano,$,25000,,55m²,1,,Incluidas,,Frente,,,1,Departamento,4años,
EZCURRA ENCARNACION 300,EZCURRA ENCARNACION 300 - Puerto Madero,USD,5040,,,,,$20.440,,,,,3,,,
EZCURRA ENCARNACION 300,EZCURRA ENCARNACION 300 - Puerto Madero,USD,5580,,,,,$22.630,,,,,3,,,
BRASIL 100,BRASIL 100 - San Telmo,USD,2125,,,,,,,,,,2,,,
BRASIL 100,BRASIL 100 - San Telmo,USD,2380,,,,,,,,,,2,,11años,
BRASIL 100,BRASIL 100 - San Telmo,USD,2380,,,,,,,,,,2,,,
BRASIL 100,BRASIL 100 - San Telmo,USD,2380,,,,,,,,,,2,,13años,
BRASIL 100,BRASIL 100 - San Telmo,USD,2550,,,,,,,,,,2,,,
BRASIL 100,BRASIL 100 - San Telmo,USD,2550,,,,,,,,,,2,,,
BRASIL 100,BRASIL 100 - San Telmo,USD,2550,,,,,,,,,,1,,13años,
BOUCHARD 500,BOUCHARD 500 - Microcentro,USD,15480,,,,,,,,,,9,,,
VENEZUELA REP DE 100,VENEZUELA REP DE 100 - Monserrat,USD,3600,,,,,$16.000,,,,,2,,,
ALEM LEANDRO NICEFORO 1100,ALEM LEANDRO NICEFORO 1100 - Retiro,USD,20108,,,,,,,,,,10,,41años,
GRIERSON CECILIA 300,GRIERSON CECILIA 300 - Puerto Madero,USD,44208,,,,,,,,,,,,9años,
CORRIENTES 3300,CORRIENTES 3300 - Abasto,USD,4200,,,,,,,,,,,,,
CORRIENTES 3300,CORRIENTES 3300 - Abasto,USD,4000,,,,,,,,,,,,,
FRAGA MANUEL 900,FRAGA MANUEL 900 - Chacarita,USD,8500,,,,,,,,,,,,,
PERON TTE GRAL JUAN DOMINGO 700,PERON TTE GRAL JUAN DOMINGO 700 - Microcentro,USD,3000,,,,,$25.000,,,,,,,,
CASEROS 3300,CASEROS 3300 - Parque Patricios,USD '],17,,,,,$10.159,,,,,,,,
CASEROS 3300,CASEROS 3300 - Parque Patricios,USD '],17,,,,,$10.159,,,,,,,,
CASEROS 3300,CASEROS 3300 - Parque Patricios,USD '],17,,,,,$19.449,,,,,,,,
CASEROS 3300,CASEROS 3300 - Parque Patricios,USD,2050,,,,,$8.756,,,,,,,,
SAN SALVADOR DE JUJUY 2200,SAN SALVADOR DE JUJUY 2200 - Carlos Spegazzini,USD,44800,,12800m²,,,,,,,,,,,
DEL LIBERTADOR 7200,DEL LIBERTADOR 7200 - Nuñez,USD,53661,,,,,,,,,,18,,,
DEL LIBERTADOR 7200,DEL LIBERTADOR 7200 - Nuñez,USD,53785,,,,,,,,,,17,,,
DEL LIBERTADOR 7200,DEL LIBERTADOR 7200 - Nuñez,USD,89300,,,,,,,,,,35,,,
DEL LIBERTADOR 7200,DEL LIBERTADOR 7200 - Nuñez,'],,,,,,,,,,,21,,,
DEL LIBERTADOR 7200,DEL LIBERTADOR 7200 - Nuñez,USD,66900,,,,,,,,,,21,,,
DEL LIBERTADOR 7200,DEL LIBERTADOR 7200 - Nuñez,USD,69088,,,,,,,,,,21,,,
DEL LIBERTADOR 7200,DEL LIBERTADOR 7200 - Nuñez,USD,65900,,,,,,,,,,29,,,
DEL LIBERTADOR 7200,DEL LIBERTADOR 7200 - Nuñez,USD,65900,,,,,,,,,,29,,,
MADERO DOCTOR FRANCISCO EDUARDO 1000,MADERO DOCTOR FRANCISCO EDUARDO 1000 - Catalinas,USD,12926,,,,,$113.000,,,,,8,,,
36 5900,36 5900 - Bosques,USD,7500,,2500m²,,,,,,,,,,58años,
SANTA RITA 2700,SANTA RITA 2700 - San Isidro,$,25000,,,,,,,,,,2,,,
SANTA RITA 2700,SANTA RITA 2700 - San Isidro,$,60000,,,,,,,,,,4,,,
DEL LIBERTADOR 5700,DEL LIBERTADOR 5700 - Belgrano,USD,2730,,,,,,,,,,1,,,
EZCURRA ENCARNACION 300,EZCURRA ENCARNACION 300 - Puerto Madero,USD,4680,,,,,$18.980,,,,,2,,,
COSSETTINI OLGA 1000,COSSETTINI OLGA 1000 - Puerto Madero,USD,6160,,,,,$180,,,,,2,,,
BRASIL 100,BRASIL 100 - San Telmo,USD,2380,,,,,,,,,,2,,,
ROJAS RICARDO 400,ROJAS RICARDO 400 - Catalinas,USD,5500,,,,,$29.214,,,,,2,,,
NEYER INTE 1400,NEYER INTE 1400 - Beccar,USD,6000,,2150m²,,,,,,,,,,38años,
MITRE BARTOLOME 400,MITRE BARTOLOME 400 - Microcentro,USD,10234,,,,,,,,,,1,,13años,
MITRE BARTOLOME 400,MITRE BARTOLOME 400 - Microcentro,USD,12012,,,,,,,,,,1,,13años,
MANSO JUANA 500,MANSO JUANA 500 - Puerto Madero,USD,14000,,,,,,,,,,5,,,
Calle 13 100,Calle 13 100 - Countries y Barrios Cerrados Pilar,$,270000,,2250m²,,,,,,,,,,17años,
SAENZ MANUELA 300,SAENZ MANUELA 300 - Puerto Madero,USD,10000,,,,,,,,,,2,,12años,
DEL LIBERTADOR 7200,DEL LIBERTADOR 7200 - Nuñez,USD,4950,,,,,,,,,,1,,18años,
25 DE MAYO 100,25 DE MAYO 100 - Microcentro,USD,5700,,,,,,,,,,1,,,
TUCUMAN 800,TUCUMAN 800 - Microcentro,$,17000,,,,,$1.500,,,,,,,,
MITRE BARTOLOME 400,MITRE BARTOLOME 400 - Microcentro,USD,16352,,,,,,,,,,1,,13años,
GRIERSON CECILIA 300,GRIERSON CECILIA 300 - Puerto Madero,USD,44208,,,,,,,,,,12,,8años,
SAENZ MANUELA 300,SAENZ MANUELA 300 - Puerto Madero,USD,8210,,,,,$80.000,,,,,2,,12años,
NORDELTA - EL YACHT 100,NORDELTA - EL YACHT 100 - Otros barrios de Nordelta,USD,8000,,490m²,3,,,,,,,2,,1años,Si
GOBERNADOR UGARTE 3800,GOBERNADOR UGARTE 3800 - Munro,USD,5000,,616m²,,,,,,,,,,,
CORRIENTES 300,CORRIENTES 300 - Microcentro,USD,4800,,,,,,,,,,,,,
LIBERTADOR 200,LIBERTADOR 200 - Retiro,USD,5500,,,,,,,,,,2,,,
LIBERTADOR 200,LIBERTADOR 200 - Retiro,USD,5500,,,,,,,,,,2,,,
O GORMAN CAMILA 400,O GORMAN CAMILA 400 - Puerto Madero,USD,5044,,,,,,,,,,2,,8años,
O GORMAN CAMILA 400,O GORMAN CAMILA 400 - Puerto Madero,USD,5330,,,,,,,,,,6,,8años,
O GORMAN CAMILA 400,O GORMAN CAMILA 400 - Puerto Madero,USD,5018,,,,,,,,,,2,,8años,
O GORMAN CAMILA 400,O GORMAN CAMILA 400 - Puerto Madero,USD,4992,,,,,,,,,,2,,8años,
O GORMAN CAMILA 400,O GORMAN CAMILA 400 - Puerto Madero,USD,5330,,,,,,,,,,2,,8años,
O GORMAN CAMILA 400,O GORMAN CAMILA 400 - Puerto Madero,USD,5330,,,,,,,,,,2,,8años,
CORDOBA 900,CORDOBA 900 - San Nicolás,$,210000,,,,,$2.016,,,,,,,,
O GORMAN CAMILA 400,O GORMAN CAMILA 400 - Puerto Madero,USD,5330,,,,,,,,,,2,,8años,
LAVALLE GRAL JUAN 2500,LAVALLE GRAL JUAN 2500 - Once,USD,35200,,,,,,,,,,,,,
PELLEGRINI CARLOS 800,PELLEGRINI CARLOS 800 - Microcentro,USD,3520,,,,,,,,,,1,,13años,
NORDELTA - WYNDHAM STUDIOS 100,NORDELTA - WYNDHAM STUDIOS 100 - Otros barrios de Nordelta,$,14400,,,,,$3.600,,,,,1,,,
PELLEGRINI CARLOS 1000,PELLEGRINI CARLOS 1000 - Microcentro,USD,11000,,,,,$82.000,,,,,4,,,
ESTADOS UNIDOS 700,ESTADOS UNIDOS 700 - San Telmo,'],,,,,,,,,,,,,,
SAN MARTIN 1100,SAN MARTIN 1100 - Retiro,USD,1400,,,,,,,,,,,,,
ESMERALDA 900,ESMERALDA 900 - Retiro,USD,4940,,,,,,,,,,2,,1años,
CORRIENTES 200,CORRIENTES 200 - Microcentro,USD,9450,,,,,,,,,,2,,,
GUEVARA 500,GUEVARA 500 - Chacarita,USD,29000,,,,,,,,,,,,,
HERRERA 1200,HERRERA 1200 - Barracas,USD,17000,,,,,,,,,,,,5años,
AUSTRALIA 3000,AUSTRALIA 3000 - Barracas,$,270000,,2180m²,,,,,,,,,,28años,
LAVALLE GRAL JUAN 2500,LAVALLE GRAL JUAN 2500 - Once,USD,35200,,,,,,,,,,,,,
MENDOZA 2800,MENDOZA 2800 - San Andres,$,85000,,1000m²,,,,,,,,,,57años,
BUTTY ING ENRIQUE 200,BUTTY ING ENRIQUE 200 - Catalinas,'],,,,,,,,,,,12,,,
TIMBO 100,TIMBO 100 - Burzaco,$ ..'],1855000,,15000m²,,,,,,,,,,19años,
BUTTY ING ENRIQUE 200,BUTTY ING ENRIQUE 200 - Catalinas,USD,30535,,,,,,,,,,9,,,
COSSETTINI OLGA 1500,COSSETTINI OLGA 1500 - Puerto Madero,USD,3780,,,,,,,,,,2,,,
PERON TTE GRAL JUAN DOMINGO 900,PERON TTE GRAL JUAN DOMINGO 900 - Capital Federal,USD,3650,,,,,$27.000,,,,,3,,,
11 DE SEPTIEMBRE 800,11 DE SEPTIEMBRE 800 - Belgrano,USD,18000,,1200m²,7,,,,,,,6,Casa,71años,
TUCUMAN 400,TUCUMAN 400 - Microcentro,USD,12000,,,,,,,,,,,,,
GUEMES 2000,GUEMES 2000 - Belen De Escobar,$,450000,,4500m²,,,,,,,,,,1años,
AVENIDA ROSAS BRIGADIER GENERAL JUAN MANUEL DE 2900,AVENIDA ROSAS BRIGADIER GENERAL JUAN MANUEL DE 2900 - Jose Leon Suarez,$,168000,,935m²,,,,,,,,,,17años,
AVENIDA ROSAS BRIGADIER GENERAL JUAN MANUEL DE 2900,AVENIDA ROSAS BRIGADIER GENERAL JUAN MANUEL DE 2900 - Jose Leon Suarez,$,191400,,1160m²,,,,,,,,,,17años,
LIBERTADOR 1100,LIBERTADOR 1100 - Vicente Lopez,USD,3350,,,,,,,,,,,,,
JOSE DE ARTIGAS 100,JOSE DE ARTIGAS 100 - Flores,'],,,,,,,,,,,,,,
JUAN DE GARAY 2200,JUAN DE GARAY 2200 - Martinez,USD,12500,,"1445,57m²",5,,,,,,,4,Casa,35años,Si
LAVALLE GRAL JUAN 500,LAVALLE GRAL JUAN 500 - Microcentro,$,295000,,,,,,,,,,,,,
FLORIDA 600,FLORIDA 600 - Microcentro,'],,,,,,,,,,,,,,
GRIERSON CECILIA 300,GRIERSON CECILIA 300 - Puerto Madero,USD,44208,,,,,,,,,,12,,8años,
CORRIENTES 1700,CORRIENTES 1700 - Barrio Norte,'],,,,,,,,,,,,,,
PARQUE INDUSTRIAL RUTA 100,PARQUE INDUSTRIAL RUTA 100 - Country Club Los Cardales,USD,24700,,4942m²,,,,,,,,,,1años,
ANCHORENA T. de 300,ANCHORENA T. de 300 - La Lucila,USD,8500,,460m²,5,,,,,,,,Casa,,Si
MAIPU 1200,MAIPU 1200 - Retiro,USD,38000,,,,,,,,,,11,,,
AYACUCHO 1200,AYACUCHO 1200 - Recoleta,USD,15000,,,,,,,,,,,,,
AVALOS CORONEL INTENDENTE AMARO 4100,AVALOS CORONEL INTENDENTE AMARO 4100 - Vicente Lopez,USD,21300,,,,,,,,,,13,,4años,
BELTRAN FRAY LUIS 4800,BELTRAN FRAY LUIS 4800 - El Triangulo,USD,18500,,2710m²,,,,,,,,,,2años,
COSSETTINI OLGA 700,COSSETTINI OLGA 700 - Puerto Madero,USD,7106,,,,,$170,,,,,1,,18años,
CORDOBA 800,CORDOBA 800 - Capital Federal,'],,,,,,,,,,,2,,,
DESCARTES 3500,DESCARTES 3500 - Tortuguitas,USD,44800,,6400m²,,,,,,,,,,6años,
LUNA 100,LUNA 100 - Parque Patricios,USD,18942,,,,,,,,,,13,,,
LUNA 100,LUNA 100 - Parque Patricios,USD,18942,,,,,,,,,,13,,,
LUNA 100,LUNA 100 - Parque Patricios,USD,15488,,,,,,,,,,11,,,
DEL LIBERTADOR 13800,DEL LIBERTADOR 13800 - San Isidro,USD,25000,,,,,,,,,,,,,
LIBERTADOR 500,LIBERTADOR 500 - Vicente Lopez,USD,3500,,,,,,,,,,2,,,
DEL GASODUCTO 100,DEL GASODUCTO 100 - Barrio Parque Almirante Irizar (Km.61),$,525000,,7000m²,,,,,,,,,,2años,
RECONQUISTA 100,RECONQUISTA 100 - Microcentro,USD,2040,,,,,$12.400,,,,,3,,,
MADERO 900,MADERO 900 - Catalinas,USD,21400,,,,,,,,,,7,,18años,
LANTERI JULIETA 1300,LANTERI JULIETA 1300 - Puerto Madero,USD,15000,,,,,,,,,,6,,,
PATRICIOS REGIMIENTO DE 1000,PATRICIOS REGIMIENTO DE 1000 - Barracas,USD,2730,,,,,,,,,,2,,68años,
PATRICIOS REGIMIENTO DE 1000,PATRICIOS REGIMIENTO DE 1000 - Barracas,USD,2440,,,,,,,,,,2,,68años,
PATRICIOS REGIMIENTO DE 1000,PATRICIOS REGIMIENTO DE 1000 - Barracas,USD,2370,,,,,,,,,,2,,68años,
PATRICIOS REGIMIENTO DE 1000,PATRICIOS REGIMIENTO DE 1000 - Barracas,USD,2430,,,,,,,,,,2,,68años,
RIVADAVIA BERNARDINO 600,RIVADAVIA BERNARDINO 600 - Microcentro,USD,9555,,,,,$80.000,,,,,5,,,
O GORMAN CAMILA 400,O GORMAN CAMILA 400 - Puerto Madero,USD,5200,,,,,,,,,,2,,8años,
O GORMAN CAMILA 400,O GORMAN CAMILA 400 - Puerto Madero,USD,5434,,,,,,,,,,2,,8años,
O GORMAN CAMILA 400,O GORMAN CAMILA 400 - Puerto Madero,USD,5434,,,,,,,,,,2,,8años,
NORDELTA - PUERTA NORTE 2 100,NORDELTA - PUERTA NORTE 2 100 - Otros barrios de Nordelta,$,21600,,,,,,,,,,1,,,
ALEM LEANDRO NICEFORO 700,ALEM LEANDRO NICEFORO 700 - Microcentro,USD,8860,,,,,,,,,,4,,38años,
ALEM LEANDRO NICEFORO 700,ALEM LEANDRO NICEFORO 700 - Microcentro,USD,4500,,,,,,,,,,2,,,
RECONQUISTA 1000,RECONQUISTA 1000 - Retiro,USD,14000,,,,,,,,,,2,,,
RECONQUISTA 1000,RECONQUISTA 1000 - Retiro,USD,14000,,,,,,,,,,3,,,
BOUCHARD 500,BOUCHARD 500 - Microcentro,USD,7200,,,,,,,,,,2,,23años,
LOLA MORA 400,LOLA MORA 400 - Puerto Madero,USD,4400,,,,,,,,,,2,,8años,
AV. CHICLANA 3300,AV. CHICLANA 3300 - Parque Patricios,USD,20500,,,,,,,,,,7,,,
BRASIL 100,BRASIL 100 - San Telmo,USD,2125,,,,,,,,,,2,,,
BRASIL 100,BRASIL 100 - San Telmo,USD,2125,,,,,,,,,,2,,,
BRASIL 100,BRASIL 100 - San Telmo,USD,2168,,,,,,,,,,2,,11años,
BRASIL 100,BRASIL 100 - San Telmo,USD,2125,,,,,,,,,,2,,,
BRASIL 100,BRASIL 100 - San Telmo,USD,2125,,,,,,,,,,2,,,
DE MAYO 1400,DE MAYO 1400 - Congreso,$,100000,,,,,$5.200,,,,,,,,
PERON TENIENTE GENERAL JUAN DOMINGO 300,PERON TENIENTE GENERAL JUAN DOMINGO 300 - Microcentro,$,48000,,,,,$12.000,,,,,,,78años,
SAENZ MANUELA 300,SAENZ MANUELA 300 - Puerto Madero,USD,37776,,,,,$120,,,,,10,,12años,
GUEVARA 500,GUEVARA 500 - Chacarita,USD,18000,,,,,,,,,,,,,
ECHEVERRIA ESTEBAN 1900,ECHEVERRIA ESTEBAN 1900 - Olivos,USD,14800,,,,,,,,,,15,,17años,
CALLE 15 100,CALLE 15 100 - Countries y Barrios Cerrados Pilar,USD,15000,,2412m²,,,,,,,,,,20años,
PASEO COLON 400,PASEO COLON 400 - Monserrat,$,135000,,,,,,,,,,,,,
COSSETTINI OLGA 1500,COSSETTINI OLGA 1500 - Puerto Madero,USD,2620,,,,,,,,,,1,,,
ALEM LEANDRO NICEFORO 700,ALEM LEANDRO NICEFORO 700 - Microcentro,USD,8856,,,,,,,,,,4,,,
BORGES FRANCISCO 3800,BORGES FRANCISCO 3800 - Olivos,USD,28000,,,,,,,,,,,,,
CASTEX 3200,CASTEX 3200 - Palermo,USD,6500,,"279,75m²",2,,$24.129,,,,,1,Departamento,81años,
PELLEGRINI CARLOS 1100,PELLEGRINI CARLOS 1100 - Barrio Norte,USD,5000,,,,,$31.000,,,,,3,,,
BONPLAND 700,BONPLAND 700 - Chacarita,'],,,,,,,,,,,,,,
Calle 11 100,Calle 11 100 - Countries y Barrios Cerrados Pilar,USD,7000,,750m²,,,,,,,,,,19años,
SARMIENTO 600,SARMIENTO 600 - Microcentro,$,24000,,,,,$6.200,,,,,,,54años,
25 DE MAYO 100,25 DE MAYO 100 - Microcentro,USD,5000,,,,,,,,,,1,,,
BEIRO 4000,BEIRO 4000 - Villa Devoto,$,190000,,,,,,,,,,,,,
ALBANUEVA 100,ALBANUEVA 100 - Albanueva,USD,10000,,200m²,2,,,,,,,,,,Si
DE MAYO 1100,DE MAYO 1100 - Capital Federal,USD,95500,,,,,,,,,,,,,
EZCURRA ENCARNACION 300,EZCURRA ENCARNACION 300 - Puerto Madero,USD,9360,,,,,$37.960,,,,,4,,,
EZCURRA ENCARNACION 300,EZCURRA ENCARNACION 300 - Puerto Madero,USD,4680,,,,,$18.980,,,,,2,,,
BARBARITA 100,BARBARITA 100 - Barbarita,USD,4900,,320m²,4,,,,,,,,,,Si
M.T. DE ALVEAR 600,M.T. DE ALVEAR 600 - Retiro,USD,9000,,,,,,,,,,3,,47años,
HIPOLITO YRIGOYEN 500,HIPOLITO YRIGOYEN 500 - Quilmes,'],,,,,,,,,,,,,,
LOMAS DE BENAVIDEZ 100,LOMAS DE BENAVIDEZ 100 - Tigre,$,55000,,600m²,4,,,,,,,2,,,Si
WYNDHAM - ESTUDIOS 100,WYNDHAM - ESTUDIOS 100 - Otros barrios de Nordelta,$,11000,,,,,$2.700,,,,,,,,
CHACABUCO BAT 300,CHACABUCO BAT 300 - Monserrat,USD,6000,,,,,$66.116,,,,,2,,,
NORDELTA - LA ISLA 100,NORDELTA - LA ISLA 100 - Nordelta La Isla,USD,7500,,522m²,4,,,,,,,2,,,Si
REPETTO DR NICOLAS 3600,REPETTO DR NICOLAS 3600 - Olivos,USD,14200,,,,,,,,,,14,,10años,
REPETTO DR NICOLAS 3600,REPETTO DR NICOLAS 3600 - Olivos,USD,57860,,,,,,,,,,58,,10años,
AVENIDA HUERGO INGENIERO LUIS AUGUSTO 1000,AVENIDA HUERGO INGENIERO LUIS AUGUSTO 1000 - Puerto Madero,USD,50000,,,,,,,,,,,,,
NORDELTA - LAGOS DEL GOLF 100,NORDELTA - LAGOS DEL GOLF 100 - Otros barrios de Nordelta,USD,4700,,400m²,3,,,,,,,,,,Si
DEL LIBERTADOR 1900,DEL LIBERTADOR 1900 - Vicente Lopez,$,145000,,,,,,,,,,,,,
SANTA MARIA DE TIGRE 100,SANTA MARIA DE TIGRE 100 - Santa Maria Del Tigre,USD,8000,,450m²,4,,,,,,,4,,,Si
SAENZ 100,SAENZ 100 - Parque Patricios,USD,5270,,,,,$24.800,,,,,,,,
SAENZ 100,SAENZ 100 - Parque Patricios,USD,5355,,,,,$25.200,,,,,,,,
SAENZ 100,SAENZ 100 - Parque Patricios,USD,5355,,,,,$25.200,,,,,,,,
SAENZ 100,SAENZ 100 - Parque Patricios,USD,5355,,,,,$25.200,,,,,,,,
CORRIENTES 700,CORRIENTES 700 - Microcentro,+ $. de expensas'],11000,,,,,$11.000,,,,,,,,
MENDOZA 2800,MENDOZA 2800 - San Andres,$,165000,,1740m²,,,,,,,,,,57años,
CABILDO 700,CABILDO 700 - Belgrano,$,400000,,,,,,,,,,,,,
ZEBALLOS 2700,ZEBALLOS 2700 - Beccar,USD,2000,,,,,,,,,,3,,19años,
MENDOZA 2800,MENDOZA 2800 - San Andres,$,430000,,4850m²,,,,,,,,,,19años,
BARTOLOME MITRE 800,BARTOLOME MITRE 800 - Microcentro,USD,125440,,,,,,,,,,,,,
RUTA 9 100,RUTA 9 100 - Centro (Campana),'],,,4693m²,,,,,,,,,,2años,
RIO DE JANEIRO 2700,RIO DE JANEIRO 2700 - Martinez,USD,3500,,333m²,3,,,,,,,6,Casa,,Si
LUNA 100,LUNA 100 - Parque Patricios,USD,13002,,,,,,,,,,10,,,
ALEM LEANDRO NICEFORO 700,ALEM LEANDRO NICEFORO 700 - Microcentro,USD,8856,,,,,,,,,,4,,,
ALEM LEANDRO NICEFORO 700,ALEM LEANDRO NICEFORO 700 - Microcentro,USD,8856,,,,,,,,,,4,,38años,
PANAMERICANA 25000,PANAMERICANA 25000 - Don Torcuato,USD,27000,,,,,,,,,,,,,
BERNI ANTONIO 100,BERNI ANTONIO 100 - Ingeniero Allan,$,100000,,1100m²,,,,,,,,,,44años,
EZEIZA CAÑUELAS KM 41 100,EZEIZA CAÑUELAS KM 41 100 - Carlos Spegazzini,USD,20544,,6420m²,,,,,,,,,,2años,
11 DE SEPTIEMBRE 1500,11 DE SEPTIEMBRE 1500 - Belgrano,USD,9000,,305m²,3,,$16.192,,,,,2,Departamento,28años,
SALGUERO JERONIMO 3300,SALGUERO JERONIMO 3300 - Palermo Chico,USD,50000,,,,,,,,,,22,,2años,
SAENZ PEÑA 1600,SAENZ PEÑA 1600 - Constitucion,$,220000,,2040m²,,,,,,,,,,54años,
PELLEGRINI CARLOS 1200,PELLEGRINI CARLOS 1200 - Recoleta,USD,5500,,,,,,,,,,2,,,
FLORIDA 800,FLORIDA 800 - Capital Federal,USD,15000,,,,,$280.000,,,,,5,,48años,
CHICLANA 3500,CHICLANA 3500 - Parque Patricios,USD,3220,,,,,,,,,,,,,
CHICLANA 3500,CHICLANA 3500 - Parque Patricios,USD,3220,,,,,,,,,,,,,
CABRERA JOSE ANTONIO 4700,CABRERA JOSE ANTONIO 4700 - Palermo Soho,USD,12000,,"503,71m²",4,,,,,,,4,Casa,,Si
SARMIENTO 900,SARMIENTO 900 - Microcentro,USD,1716,,,,,$12.906,,,,,,,53años,
CASEROS 3000,CASEROS 3000 - Parque Patricios,USD,21972,,,,,,,,,,,,,
CASEROS 3000,CASEROS 3000 - Parque Patricios,USD,21107,,,,,,,,,,,,,
FAGNANO CARDENAL 3000,FAGNANO CARDENAL 3000 - Tigre,$,75000,,"901,5m²",,,,,,,,,,33años,
SANTIAGO DEL ESTERO 1900,SANTIAGO DEL ESTERO 1900 - Constitucion,$,90000,,1063m²,,,,,,,,,,37años,
OBLIGADO COSTANERA RAFAEL 100,OBLIGADO COSTANERA RAFAEL 100 - Palermo,USD,9000,,,,,,,,,,5,,11años,
SANTA FE 3500,SANTA FE 3500 - Palermo,'],,,,,,,,,,,,,,
LINIERS 3600,LINIERS 3600 - Troncos Del Talar,USD,92000,,11500m²,,,,,,,,,,27años,
LINIERS 3600,LINIERS 3600 - Troncos Del Talar,USD,55440,,6930m²,,,,,,,,,,27años,
FLORIDA 600,FLORIDA 600 - Microcentro,$,120000,,,,,$7.200,,,,,,,,
LAS HERAS 1600,LAS HERAS 1600 - Recoleta,USD,7500,,500m²,7,,$6.500,,Frente,,,,Departamento,101años,
DEL LIBERTADOR 2700,DEL LIBERTADOR 2700 - Olivos,USD,9887,,,,,,,,,,5,,20años,
NORDELTA - LOS CASTORES 100,NORDELTA - LOS CASTORES 100 - Nordelta Los Castores,USD,7500,,400m²,4,,,,,,,2,,,Si
GUEVARA JOSE 100,GUEVARA JOSE 100 - Chacarita,USD,29000,,,,,,,,,,,,,
