post_id,titulo,precio,moneda,provincia,barrio,localizacion,tipo_propiedad,tipo_operacion,superficie_total,superficie_cubierta,dormitorios,ambientes,banos,expensas,piso,departamentos_x_piso,pisos,antiguedad,tipo_departamento,disposicion,condiciones_especiales,tipo_vendedor,vendedor,fotos,latitud,longitud,cocheras,descripcion,apto_credito,con_aire,con_jardin,con_parrilla,con_pileta,apto_profesional,url,
754287197,Ruta 226 Km 19 Km 19  Otros Barrios  Mar Del Plata,140.000,U$S,,,Ruta 226 Km 19 Km 19 Otros Barrios - Mar Del Plata - Bs.as. Costa Atlántica,,Otro, 1100 m² ,200 m²,2,,3,,,,,,,,,,,,,,,,,,,,,,,
752467754,Ruta 58 Km 14  Canning  Esteban Echeverría,17.000,U$S,,,Ruta 58 Km 14 Canning - Esteban Echeverría - Bs.as. G.b.a. Sur,,Otro, 800 m² ,,,,,,,,,,,Interno,,,,,,,,,,,,,,,,
751802623,Quesada Al 2100  Belgrano ,160.000,U$S,,,Quesada Al 2100 Belgrano - Capital Federal,,Otro, 50 m² ,50 m²,2,3,1,1500,,,1,20 años,,Frente,,,Lexinton Propieadades,,,,,,,,,,,,,
755008920,Santiago Del Estero 1645  San Bernardo,65.000,U$S,,,Santiago Del Estero 1645 San Bernardo - Bs.as. Costa Atlántica,,Otro, 90 m² ,70 m²,2,,2,,,,,,,,,,,,,,1,,,,,,,,,
752495052,Avenida Hipolito Yrigoyen ( Ex Pavon ) 3110  Lanús Este  Lanús,75.000,$,,,Avenida Hipolito Yrigoyen ( Ex Pavon ) 3110 Lanús Este - Lanús - Bs.as. G.b.a. Sur,,Otro, 60 m² ,60 m²,,,1,,,,,,,,,,,,,,,,,,,,,,,
753203785,Av La Cordillera 4600  Villa Claret ,80.000,U$S,,,Av La Cordillera 4600 Villa Claret - Córdoba,,Otro, 123 m² ,123 m²,3,,2,,,,,,,,,,,,,,1,,,,,,,,,
754560102,24 De Septiembre 700  General Paz ,130.000,U$S,,,24 De Septiembre 700 General Paz - Córdoba,,Otro, 300 m² ,300 m²,,,3,,,,,,,,,,,,,,,,,Si,,,,,,
754572247,Arenales Al 2400  Barrio Norte ,122.000,U$S,,,Arenales Al 2400 Barrio Norte - Capital Federal,,Otro, 37 m² ,35 m²,1,2,1,3300,,,1,40 años,,Lateral,,,Lexinton Propieadades,,,,,,,,,,,Si,,
755023541,Viamonte 1000  Retiro ,13.900.000,$,,,Viamonte 1000 Retiro - Capital Federal,,Otro, 50 m² ,50 m²,,,2,,,,,,,,,,,,,,1,,,Si,,,,,,
754151398,Boulevard De Todos Los Santos Al 5400  San Rafael  Tigre,260.000,U$S,,,Boulevard De Todos Los Santos Al 5400 San Rafael - Tigre - Bs.as. G.b.a. Norte,,Otro, 250 m² ,200 m²,4,,4,,,,,0 años,,,,,Top Bienes Raíces,,,,,,,,,,,,,
752630291,Pje. Noruega Y Crespo  Centro  Rosario,45.000,U$S,,,Pje. Noruega Y Crespo Centro - Rosario - Santa Fe,,Otro, 36 m² ,25 m²,1,2,1,450,,,3,12 años,,Interno,,,Sucursal Rosario | Ventas,,,,,,,,,,,,,
753279421,Juan Pablo Ii Sn  Fincas De San Vicente  San Vicente,27.000,U$S,,,Juan Pablo Ii Sn Fincas De San Vicente - San Vicente - Buenos Aires Interior,,Otro, 1300 m² ,,,,,,,,,,,,,,,,,,,,,,,,,,,
753672620,135 2139  Berazategui,50.000,U$S,,,135 2139 Berazategui - Bs.as. G.b.a. Sur,,Otro, 70 m² ,52 m²,2,3,1,400,,,,35 años,Departamento,Frente,,,,,,,1,,Si,,Si,Si,,,,
753985216,Valentín Vergara 751  Vicente López,3.700,$,,,Valentín Vergara 751 Vicente López - Bs.as. G.b.a. Norte,,Otro, 28 m² ,28 m²,,,2,2450,,,,40 años,,,,,,,,,,,,,,,,,,
751773646,Lopez Y Planes 200  Huerta Grande  Punilla,10.000,U$S,,,Lopez Y Planes 200 Huerta Grande - Punilla - Córdoba,,Otro, 250 m² ,,,,,,,,,,,,,,Grupohuerta Neg Inmobiliarios,,,,,,,,,,,,,
754819706,Calle 1 2143  Las Toninas,1.300,$,,,Calle 1 2143 Las Toninas - Bs.as. Costa Atlántica,,Otro, 100 m² ,70 m²,2,,1,,,,,,,,,,,,,,1,,,,,,,,,
754722013,Ruta 41 242  Estancia Benquerencia  Monte,197.000,U$S,,,Ruta 41 242 Estancia Benquerencia - Monte - Buenos Aires Interior,,Otro, 2.5 ha ,100 m²,1,,1,,,,,3 años,,,,,,,,,1,,,Si,,Si,,,,
752246834,Chile Al 100  Alto Del Molino  Pilar,10.500,$,,,Chile Al 100 Alto Del Molino - Pilar - Bs.as. G.b.a. Norte,,Otro, 50 m² ,50 m²,1,2,1,3000,,,,0 años,Departamento,,,,Ib Propiedades,,,,,,,,,Si,Si,,,
753924216,425 Y 136 3460  Villa Elisa  La Plata,215.000,U$S,,,425 Y 136 3460 Villa Elisa - La Plata - Bs.as. G.b.a. Sur,,Otro, 585 m² ,130 m²,2,4,2,,,,,8 años,,,,,,,,,1,,Si,,Si,,,,,
754771337,Sarmiento 2371  Mar Del Plata,46.000,U$S,,,Sarmiento 2371 Mar Del Plata - Bs.as. Costa Atlántica,,Otro, 30 m² ,28 m²,1,1,1,,,,,29 años,Departamento,Contrafrente,,,Belluccipropiedades,,,,,,,,,,,,,
753977228,Balbin 900  San Miguel,70.000,$,,,Balbin 900 San Miguel - Bs.as. G.b.a. Norte,,Otro, 350 m² ,350 m²,,,3,,,,4,40 años,,,,,Pescio Inmobiliaria,,,,,,,,,,,,,
754215776,Campana Al 1600  Santa Rita ,180.000,U$S,,,Campana Al 1600 Santa Rita - Capital Federal,,Otro, 126 m² ,73 m²,1,,1,,,,,40 años,,,,,Like Propiedades,,,,1,,,,,,,,,
753381682,Rn 146 Y Rp 160 Sn  La Llave Nueva  San Rafael,1.800,$,,,Rn 146 Y Rp 160 Sn La Llave Nueva - San Rafael - Mendoza,,Otro, 200 m² ,40 m²,2,3,1,,,,,,,,,,,,,,1,,,,,,,,,
753940853,Cañonera Tortuga 1686  La Paz Y El Rec. (est. De Pilar)  Pilar,2.200.000,$,,,Cañonera Tortuga 1686 La Paz Y El Rec. (est. De Pilar) - Pilar - Bs.as. G.b.a. Norte,,Otro, 1 m² ,1 m²,2,,2,,,,,,,,,,,,,,1,,,,Si,,Si,,,
754117807,Av Directorio Al 3500  Flores ,95.000,U$S,,,Av Directorio Al 3500 Flores - Capital Federal,,Otro, 40 m² ,34 m²,1,2,1,2300,,,,0 años,,Frente,,,Mutuverria Propiedades,,,,,,,,,,,Si,,
751942171,Ruta 81 Sn  Los Blancos  Rivadavia,50,U$S,,,Ruta 81 Sn Los Blancos - Rivadavia - Salta,,Otro, 350000 m² ,,,,,,,,,,,,,,,,,,,,,,,,,,,
754287206,Ruta 226 Km 19 Km 19  Béccar  San Isidro,80.000,U$S,,,Ruta 226 Km 19 Km 19 Béccar - San Isidro - Bs.as. G.b.a. Norte,,Otro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753596838,Colon 2131  Mar Del Plata,72.900,U$S,,,Colon 2131 Mar Del Plata - Bs.as. Costa Atlántica,,Otro, 38 m² ,38 m²,1,2,1,,,,,0 años,Departamento,Contrafrente,,,Belluccipropiedades,,,,,,,,,,,,,
751554329,Martindale Country Club  Martindale  Pilar,249.000,U$S,,,Martindale Country Club Martindale - Pilar - Bs.as. G.b.a. Norte,,Otro, 1198 m² ,,3,,3,,,,,,,,,,Carlos Belsito,,,,,,,,,,,,,
754246513,Av. Pte. Manuel Quintana 200  Recoleta ,270.000,U$S,,,Av. Pte. Manuel Quintana 200 Recoleta - Capital Federal,,Otro, 58.2 m² ,54.3 m²,1,2,1,15000,6,2,,30 años,Departamento,Contrafrente,,,,,,,1,,,,,,,,,
754885354,Caracas Y Av. Mitre. Fatima 500  Manzanares Chico  Pilar,195.000,U$S,,,Caracas Y Av. Mitre. Fatima 500 Manzanares Chico - Pilar - Bs.as. G.b.a. Norte,,Otro, 195 m² ,145 m²,3,,3,,,,,,,,,,,,,,1,,,,,,,,,
755028342,Segurola 993  Vicente López,324.000,U$S,,,Segurola 993 Vicente López - Bs.as. G.b.a. Norte,,Otro, 164 m² ,126 m²,3,6,2,,,,,,,,,,,,,,,,,,,,,,,
754389605,90 Entre 83 Y Av Xiii Sn  San Clemente,30.000,U$S,,,90 Entre 83 Y Av Xiii Sn San Clemente - Bs.as. Costa Atlántica,,Otro, 490 m² ,64 m²,2,,1,,,,,,,,,,,,,,1,,,,,,,,,
751961128,Tucuman 1487  Centro  Rosario,79.000,U$S,,,Tucuman 1487 Centro - Rosario - Santa Fe,,Otro, 45 m² ,45 m²,1,3,1,,,,,,,,,,Anacampagnoli,,,,,,Si,,,,,,,
752297985,Juan B.justo 7877  Villa Luro ,400.000,$,,,Juan B.justo 7877 Villa Luro - Capital Federal,,Otro, 270 m² ,270 m²,,,3,,,,,,,,,,,,,,,,,,,,,,,
755171401,Costa Esmeralda 380  Costa Esmeralda,35.000,U$S,,,Costa Esmeralda 380 Costa Esmeralda - Bs.as. Costa Atlántica,,Otro, 1000 m² ,,,,,,,,,,,Perimetral,,,Ivanka Bolkovic,,,,,,,,,,,,,
753870994,Ayolas 2661  Sarandí  Avellaneda,66.000,U$S,,,Ayolas 2661 Sarandí - Avellaneda - Bs.as. G.b.a. Sur,,Otro, 219 m² ,219 m²,2,3,,,,,,0 años,,,,,Martin Manias,,,,,,,,,,,,,
755017138,9 De Julio Y Bv. Oroño  Centro  Rosario,77.000,U$S,,,9 De Julio Y Bv. Oroño Centro - Rosario - Santa Fe,,Otro, 37 m² ,34 m²,,1,1,,,,8,1 años,,Frente,,,Sucursal Rosario | Ventas,,,,,,,,,,,,,
752511679,Somellera Al 300  La Tablada  La Matanza,25.000,$,,,Somellera Al 300 La Tablada - La Matanza - Bs.as. G.b.a. Oeste,,Otro, 300 m² ,300 m²,,,1,,,,,25 años,,,,,Jpstella Inversiones Inmobiliarias,,,,,,,,,,,,,
752207801,Publica 1  Santa Rosa De Calamuchita  Calamuchita,85.000,U$S,,, ,,Otro, 110 m² ,110 m²,2,,1,,,,,,,,,,,,,,,,,,Si,,Si,,,
752268937,Pte. Roca 600  Centro  Rosario,290.000,U$S,,,Pte. Roca 600 Centro - Rosario - Santa Fe,,Otro, 280 m² ,135 m²,3,4,3,7000,8,,10,45 años,Departamento,,,,Farina Inmobiliaria,,,,2,,,,,Si,,,,
754818056,Av Gral San Martin 3201  Florida Oeste  Vicente López,16.900,$,,,Av Gral San Martin 3201 Florida Oeste - Vicente López - Bs.as. G.b.a. Norte,,Otro, 150 m² ,150 m²,,,3,,,,,20 años,,,,,,,,,,,,Si,,,,,,
755032707,Talar Del Lago Ii Al 100  Talar Del Lago I Y Ii  Tigre,420.000,U$S,,,Talar Del Lago Ii Al 100 Talar Del Lago I Y Ii - Tigre - Bs.as. G.b.a. Norte,,Otro, 228 m² ,186 m²,3,,2,,,,,0 años,,,,,Pratto Propiedades,,,,1,,Si,,,Si,Si,,,
755164619,Velez Sarsfield Al 2300  Martínez  San Isidro,20.000,$,,,Velez Sarsfield Al 2300 Martínez - San Isidro - Bs.as. G.b.a. Norte,,Otro,,80 m²,,1,1,2100,,,2,15 años,,Frente,,,Narvaez,,,,1,,,,,,,,,
755181598,Gurruchaga Al 2300  Boulogne Sur Mer  San Isidro,3.200.000,U$S,,,Gurruchaga Al 2300 Boulogne Sur Mer - San Isidro - Bs.as. G.b.a. Norte,,Otro, 4400 m² ,4400 m²,,,,,,,,0 años,,,,,Cw Castro Cranwell & Weiss,,,,,,,,,,,,,
755234534,27 De Febrero 600  Pueblo Esther  Rosario,29.000,$,,,27 De Febrero 600 Pueblo Esther - Rosario - Santa Fe,,Otro, 630 m² ,150 m²,3,4,3,4000,,,1,4 años,,,,,Sky Garden,,,,2,,,,,,,,,
754577027,Pareja Al 3600  Villa Devoto ,833.170,U$S,,,Pareja Al 3600 Villa Devoto - Capital Federal,,Otro, 164 m² ,126 m²,3,4,1,,,,,0 años,Departamento,,,,Like Propiedades,,,,,,Si,,Si,Si,Si,,,
755248122,Vieytes Al 1200  Barracas ,57.000,U$S,,,Vieytes Al 1200 Barracas - Capital Federal,,Otro, 70 m² ,70 m²,,,1,1800,,,,50 años,,,,,Tgr Gestión Inmobiliaria,,,,,,,,,,,,,
755230273,27 De Febrero 600  Pueblo Esther  Rosario,32.000,$,,,27 De Febrero 600 Pueblo Esther - Rosario - Santa Fe,,Otro, 672 m² ,250 m²,2,3,3,5500,,,2,5 años,,,,,Sky Garden,,,,2,,,,Si,Si,,,,
754577023,Pareja Al 3600  Villa Devoto ,318.460,U$S,,,Pareja Al 3600 Villa Devoto - Capital Federal,,Otro, 101 m² ,42 m²,1,2,2,,,,,0 años,Departamento,,,,Like Propiedades,,,,,,Si,,Si,Si,Si,,,
755363074,Ruta 20 20  Villa Dolores  San Javier,60.000,$,,,Ruta 20 20 Villa Dolores - San Javier - Córdoba,,Otro, 25000 m² ,,,,,,,,,,,,,,,,,,,,,,,,,,,
752630449,San Lorenzo Y Pte. Roca  Centro  Rosario,135.000,U$S,,,San Lorenzo Y Pte. Roca Centro - Rosario - Santa Fe,,Otro, 70 m² ,65 m²,2,4,1,,,,7,1 años,,Interno,,,Sucursal Rosario | Ventas,,,,,,,,,,,,,
753948874,Unnamed Rd 111  Puertos Del Lago - Acacias  Escobar,52.000,U$S,,,Unnamed Rd 111 Puertos Del Lago - Acacias - Escobar - Bs.as. G.b.a. Norte,,Otro, 600 m² ,,,,,,,,,,,A Rio,,,,,,,,,,,,,,,,
752295531,Darragueira 0001  Los Polvorines  Malvinas Argentinas,179.000,U$S,,,Darragueira 0001 Los Polvorines - Malvinas Argentinas - Bs.as. G.b.a. Norte,,Otro, 354 m² ,180 m²,5,7,3,,,,1,,,,,,Deci3130746,,,,1,,Si,,Si,,,,,
753969353,Ibarbalz 752  General Paz ,115.000,U$S,,,Ibarbalz 752 General Paz - Córdoba,,Otro, 69.81 m² ,54.95 m²,1,2,1,3000,,,,1 años,Departamento,Frente,,,Ragazzinibienesraices,,,,,,,Si,,,Si,,,
755410407,Pte Peron 3612  Los Polvorines  Malvinas Argentinas,400.000,$,,,Pte Peron 3612 Los Polvorines - Malvinas Argentinas - Bs.as. G.b.a. Norte,,Otro, 40 m² ,40 m²,,,1,,,,,,,,,,,,,,,,,,,,,,,
753563171,Belgrano 1130  Tigre,495.000,U$S,,,Belgrano 1130 Tigre - Bs.as. G.b.a. Norte,,Otro,,,4,8,4,,,,,0 años,,,,,Canedo Propiedades,,,,2,,,Si,Si,Si,Si,,,
755049544,Balcarce 2800  La Perla  Mar Del Plata,80.000,U$S,,,Balcarce 2800 La Perla - Mar Del Plata - Bs.as. Costa Atlántica,,Otro, 42 m² ,42 m²,1,2,1,2800,,,,,Departamento,Frente,,,Candoli Propiedades,,,,,,,,,,,,,
751657281,Costanera 1450  Santa Clara Del Mar,80.000,$,,,Costanera 1450 Santa Clara Del Mar - Bs.as. Costa Atlántica,,Otro, 300 m² ,20 m²,,,1,,,,,,,,,,,,,,,,,,,,,,,
754515847,Parque Industrial Pilar Calle Del Gasoducto Parcela Al 100  Pilar,990.000,$,,,Parque Industrial Pilar Calle Del Gasoducto Parcela Al 100 Pilar - Bs.as. G.b.a. Norte,,Otro, 9000 m² ,9000 m²,,,,,,,,0 años,,,,,Cw Castro Cranwell & Weiss,,,,,,,,,,,,,
753954997,Italia Al 5600  San Rafael  Tigre,475.000,U$S,,,Italia Al 5600 San Rafael - Tigre - Bs.as. G.b.a. Norte,,Otro, 191 m² ,164 m²,3,,4,,,,,0 años,,,,,Top Bienes Raíces,,,,,,,,,,,,,
752218582,Rp25 0  El Naudir  Escobar,112.000,U$S,,,Rp25 0 El Naudir - Escobar - Bs.as. G.b.a. Norte,,Otro, 902 m² ,,,,,,,,,,,,,,Ferraro Land Propiedades,,,,,,,,,,,,,
754479232,Rep. Arabe Siria Y Cabello.  Palermo ,450.000,U$S,,,Rep. Arabe Siria Y Cabello. Palermo - Capital Federal,,Otro, 75 m² ,70 m²,1,2,1,6500,,,,5 años,,Frente,,,Orwel Proyectos Inmobiliarios,,,,1,,,,,,Si,,,
754461176,Costa Esmeralda 380  Costa Esmeralda,15.000,U$S,,,Costa Esmeralda 380 Costa Esmeralda - Bs.as. Costa Atlántica,,Otro, 1000 m² ,,,,,,,,,,,Otro,,,Ivanka Bolkovic,,,,,,,,,,,,,
755173301,Videla 371  Quilmes,320.000,$,,,Videla 371 Quilmes - Bs.as. G.b.a. Sur,,Otro, 30 m² ,30 m²,,,1,,,,,,,,,,,,,,,,,,,,,,,
753804585,Guardia Nacional 1956  Apart Club San Pedro  San Pedro,230.000,U$S,,,Guardia Nacional 1956 Apart Club San Pedro - San Pedro - Buenos Aires Interior,,Otro, 11 m² ,150 m²,2,,3,,,,,,,,,,,,,,1,,,,,,,,,
752630439,San Lorenzo Y Pte. Roca  Centro  Rosario,135.000,U$S,,,San Lorenzo Y Pte. Roca Centro - Rosario - Santa Fe,,Otro, 70 m² ,65 m²,2,4,1,,,,7,1 años,,Interno,,,Sucursal Rosario | Ventas,,,,,,,,,,,,,
752236208,Moreno 1400  Monserrat ,33.000,$,,,Moreno 1400 Monserrat - Capital Federal,,Otro, 120 m² ,120 m²,,,2,,,,,,,,,,,,,,,,,,,,,,,
754911836,Coronel Suarez 1085  Temperley  Lomas De Zamora,85.000,U$S,,,Coronel Suarez 1085 Temperley - Lomas De Zamora - Bs.as. G.b.a. Sur,,Otro, 50 m² ,45.2 m²,1,2,1,,,4,,,Departamento,Frente,,,,,,,1,,,,,Si,,,,
754149017,Santa Fe Al 4100  Centro  Rosario,210.000,U$S,,,Santa Fe Al 4100 Centro - Rosario - Santa Fe,,Otro, 149 m² ,102 m²,1,,2,,,,1,0 años,,,,,Fucci Inmobiliaria Y Construcciones,,,,1,,,,,,,,,
751915050,Corrientes 56  Ramos Mejía  La Matanza,24.000,U$S,,,Corrientes 56 Ramos Mejía - La Matanza - Bs.as. G.b.a. Oeste,,Otro, 415 m² ,260 m²,,,2,,,,,,,,,,,,,,,,,Si,,,,,,
752917003,3 2240  San Clemente,220.000,U$S,,,3 2240 San Clemente - Bs.as. Costa Atlántica,,Otro, 200 m² ,189 m²,5,5,2,,,,,,,,,,,,,,,,,,,,,,,
754577305,Rouillon Al 1300  Centro  Rosario,2.800.000,$,,,Rouillon Al 1300 Centro - Rosario - Santa Fe,,Otro, 214 m² ,131 m²,2,,1,,,,,1950 años,,,,,Fucci Inmobiliaria Y Construcciones,,,,1,,,Si,,Si,,,,
755114315,Neyer 1450  Béccar  San Isidro,70.000,$,,,Neyer 1450 Béccar - San Isidro - Bs.as. G.b.a. Norte,,Otro, 800 m² ,800 m²,,,4,,,,,,,,,,,,,,2,,,,,,,,,
753019701,2 4424  Necochea,100.000,U$S,,,2 4424 Necochea - Bs.as. Costa Atlántica,,Otro, 47 m² ,44 m²,1,2,1,,,,,,,,,,,,,,,,,,,,,,,
755048861,Antartida Argentina 1431  La Rotonda  San Isidro,775.000,U$S,,,Antartida Argentina 1431 La Rotonda - San Isidro - Bs.as. G.b.a. Norte,,Otro, 720 m² ,375 m²,5,4,4,16000,,,2,20 años,,,,,,,,,6,,Si,Si,Si,Si,,,,
751832494,Ruta 5 Km 82  Lomas Este  Villa General Belgrano,20.000,$,,,Ruta 5 Km 82 Lomas Este - Villa General Belgrano - Córdoba,,Otro, 70 m² ,70 m²,1,2,1,,,,,,,,,,,,,,1,,,Si,Si,Si,Si,,,
754148805,Los Jazmines Al 100  Pilar Del Este  Pilar,259.000,U$S,,,Los Jazmines Al 100 Pilar Del Este - Pilar - Bs.as. G.b.a. Norte,,Otro, 190 m² ,140 m²,3,,3,,,,,17 años,,,,,Like Propiedades,,,,1,,Si,,,,,,,
754387330,33 354  Santa Teresita,12.000,$,,, ,,Otro, 1 m² ,1 m²,1,2,1,,2,,,,Departamento,Contrafrente,,,,,,,,,,,,,,,,
753928096,Ruta 11 380  Costa Esmeralda,390.000,U$S,,,Ruta 11 380 Costa Esmeralda - Bs.as. Costa Atlántica,,Otro, 1000 m² ,220 m²,4,5,5,6000,,,,2 años,,,,,,,,,3,,,Si,Si,Si,Si,,,
751859434,Sin Nombre Sn  Otros Barrios  Posadas,2.800.000,$,,,Sin Nombre Sn Otros Barrios - Posadas - Misiones,,Otro, 3 ha ,30000 m²,2,,5,,,,,,,,,,,,,,1,,,,,,,,,
754654027,Santa Fe 2109  Mar Del Plata,65.900,U$S,,,Santa Fe 2109 Mar Del Plata - Bs.as. Costa Atlántica,,Otro, 42 m² ,28 m²,1,2,1,,,,,0 años,Departamento,Frente,,,Belluccipropiedades,,,,,,,,,,,,,
751785434,Av. Del Parque Al 100  Pilar Del Este  Pilar,195.000,U$S,,,Av. Del Parque Al 100 Pilar Del Este - Pilar - Bs.as. G.b.a. Norte,,Otro, 150 m² ,135 m²,3,,3,,,,,0 años,,,,,Berraz Negocios Inmobiliarios,,,,,,,,Si,,,,,
753939855,Viamonte 1815  Recoleta ,610.000,U$S,,,Viamonte 1815 Recoleta - Capital Federal,,Otro, 158.1 m² ,150 m²,,,3,23800,3,,,9 años,,,,,,,,,,,,Si,,,,,,
752277544,Saenz Peña 3100  Villa José León Suárez  General San Martín,115.000,U$S,,,Saenz Peña 3100 Villa José León Suárez - General San Martín - Bs.as. G.b.a. Norte,,Otro, 58 m² ,49 m²,1,2,1,,,,,,,,,,,,,,1,,,,,,,,,
752613200,Calle Publica 1  Cerro De Oro  Junín,22.000,U$S,,,Calle Publica 1 Cerro De Oro - Junín - San Luis,,Otro, 1100 m² ,,,,,,,,,,,,,,Cruz Inmobiliaria,,,,,,,,,,,,,
752207825,Los Sauces Al 100  Nordelta  Tigre,497.000,U$S,,,Los Sauces Al 100 Nordelta - Tigre - Bs.as. G.b.a. Norte,,Otro,,250 m²,3,,4,,,,,0 años,,,,,Get Negocios Inmobiliarios,,,,2,,Si,Si,Si,Si,Si,,,
754894029,J.b.alberdi 4800  Caseros,450.000,$,,,J.b.alberdi 4800 Caseros - Bs.as. G.b.a. Oeste,,Otro, 130 m² ,87 m²,,,3,,,,,0 años,,,,,,,,,,,,Si,,,,,,
754119857,Av Directorio Al 3500  Floresta ,119.000,U$S,,,Av Directorio Al 3500 Floresta - Capital Federal,,Otro, 59 m² ,35 m²,1,2,1,2300,,,,0 años,,Contrafrente,,,Mutuverria Propiedades,,,,,,,,Si,,,,,
751775538,Calle Belgrano 000  Huerta Grande  Punilla,360.000,$,,,Calle Belgrano 000 Huerta Grande - Punilla - Córdoba,,Otro, 506 m² ,,,,,,,,,,,,,,Grupohuerta Neg Inmobiliarios,,,,,,,,,,,,,
751890364,Ana Aslan 7656  Argüello ,265.000,U$S,,,Ana Aslan 7656 Argüello - Córdoba,,Otro, 357 m² ,227 m²,5,,3,,,,,,,,,,,,,,2,,,,,,,,,
751948879,Av Costanera 2087  Santa Teresita,32.000,U$S,,,Av Costanera 2087 Santa Teresita - Bs.as. Costa Atlántica,,Otro, 20 m² ,20 m²,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
754578443,Ricardo Balvin 1 1  Embalse  Calamuchita,350.000,U$S,,,Ricardo Balvin 1 1 Embalse - Calamuchita - Córdoba,,Otro, 668 m² ,1200 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
752210652,Rp25 0  El Naudir  Escobar,43.000,U$S,,,Rp25 0 El Naudir - Escobar - Bs.as. G.b.a. Norte,,Otro, 860 m² ,,,,,,,,,,,A laguna,,,Ferraro Land Propiedades,,,,,,,,,,,,,
751794697,63 2260  Fincas De Iraola  Berazategui,610.000,U$S,,,63 2260 Fincas De Iraola - Berazategui - Bs.as. G.b.a. Sur,,Otro, 340 m² ,305 m²,3,5,4,,,,,4 años,,,,,,,,,2,,Si,Si,Si,Si,Si,,,
754120081,Av Directorio Al 3500  Floresta ,129.000,U$S,,,Av Directorio Al 3500 Floresta - Capital Federal,,Otro, 72 m² ,35 m²,1,2,1,2300,,,,0 años,,Contrafrente,,,Mutuverria Propiedades,,,,,,,,Si,,,,,
754722543,Bolivar 765  Ramos Mejía  La Matanza,220,$,,,Bolivar 765 Ramos Mejía - La Matanza - Bs.as. G.b.a. Oeste,,Otro, 377 m² ,350 m²,,,4,,,,,,,,,,,,,,1,,,,,,,,,
752128282,Rp25 0  El Naudir  Escobar,33.000,U$S,,,Rp25 0 El Naudir - Escobar - Bs.as. G.b.a. Norte,,Otro, 785 m² ,,,,,,,,,,,,,,Ferraro Land Propiedades,,,,,,,,,,,,,
754652963,Muñecas 64  Centro  San Miguel De Tucumán,950,$,,,Muñecas 64 Centro - San Miguel De Tucumán - Tucumán,,Otro, 25 m² ,25 m²,1,1,1,,11,,,,Monoambiente,Lateral,,,,,,,,,,Si,,,,,,
753901008,Julian Martel 1300  San Miguel,110.000,$,,,Julian Martel 1300 San Miguel - Bs.as. G.b.a. Norte,,Otro, 1800 m² ,200 m²,5,6,3,,,,1,,,,,,,,,,2,,,Si,Si,Si,Si,,,
753764754,Salta 1995  Centro  Rosario,30.000,$,,,Salta 1995 Centro - Rosario - Santa Fe,,Otro, 250 m² ,160 m²,,,2,,,,,,,Frente,,,Farina Inmobiliaria,,,,,,,Si,,,,,,
751563340,Ruta 11 22  Otros Barrios  Paraná,1,$,,,Ruta 11 22 Otros Barrios - Paraná - Entre Ríos,,Otro, 700 m² ,50 m²,1,3,1,,,,,,,,,,,,,,1,,Si,Si,Si,Si,Si,,,
751909818,San Juan 3300  Centro  Rosario,91.500,U$S,,,San Juan 3300 Centro - Rosario - Santa Fe,,Otro, 45 m² ,45 m²,1,3,1,680,6,2,,8 años,Semi piso,Frente,,,Anacampagnoli,,,,,,Si,,,,,,,
752246891,Arribeños Al 200  Dique Luján  Tigre,30.000,$,,,Arribeños Al 200 Dique Luján - Tigre - Bs.as. G.b.a. Norte,,Otro, 130 m² ,130 m²,,,1,,,,,5 años,,,,,Get Negocios Inmobiliarios,,,,70,,,,,,,,,
755020180,Costa Esmeralda 380  Costa Esmeralda,165.000,$,,,Costa Esmeralda 380 Costa Esmeralda - Bs.as. Costa Atlántica,,Otro, 300 m² ,300 m²,4,5,4,,,,2,,,,,,Ivanka Bolkovic,,,,1,,,,Si,Si,,,,
755267360,Alsina 2300  Burzaco  Almirante Brown,5.000,$,,,Alsina 2300 Burzaco - Almirante Brown - Bs.as. G.b.a. Sur,,Otro, 30 m² ,30 m²,1,2,1,,,,,,Loft,Frente,,,,,,,,,,,,,,Si,,
755051162,San Nicolas Y Mermoz 0  San Matías  Escobar,300.000,U$S,,,San Nicolas Y Mermoz 0 San Matías - Escobar - Bs.as. G.b.a. Norte,,Otro, 215 m² ,185 m²,3,,3,,,,,,,,,,,,,,2,,,Si,Si,Si,,,,
754346579,Quirno Costa 1304  San Fernando,600.000,$,,,Quirno Costa 1304 San Fernando - Bs.as. G.b.a. Norte,,Otro, 39 m² ,39 m²,,,1,,,,,2 años,,,,,,,,,,,,,,,,,,
751759856,Rosario De Santa Fe 1106  General Pueyrredón ,160.000,U$S,,,Rosario De Santa Fe 1106 General Pueyrredón - Córdoba,,Otro, 91.75 m² ,70.03 m²,2,3,2,,,,,,Departamento,Contrafrente,,,Ragazzinibienesraices,,,,,,,Si,,,Si,,,
753573327,Lavallol 284  Lanús Oeste  Lanús,395.000,$,,,Lavallol 284 Lanús Oeste - Lanús - Bs.as. G.b.a. Sur,,Otro, 36 m² ,32 m²,,,1,,,,,,,,,,,,,,,,,Si,,,,,,
